id,total_spots,enrolled_students,location,schedule,period,number,teacher_id,subject_code
304,5,0,"CSS - 456/32, LABINTERFACE",4T2345,2022.1,2,168,DIN0112
305,10,0,SG9 - VORTEX1,6T456 6N1,2022.1,2,171,DPG0239
306,10,0,SG9 - A1 49-18,46T45,2022.1,2,172,DPG0248
307,10,0,DT 77-15,46T23,2022.1,1,173,DPG0424
308,10,0,DT 77-15,35M34,2022.1,1,174,DPG0426
309,10,0,SG9 - A1 49-18,46T23,2022.1,1,175,DPG0635
310,10,0,BT 16-15,2M1234,2022.1,1,176,DPG0921
311,30,0,DT 25-15,24M34,2022.1,2,177,ENM0027
312,20,0,ULEG FT SALA 05,6M1234,2022.1,1,178,ENM0066
313,40,0,DT 11-15,35T45,2022.1,1,179,ENM0068
314,50,0,DT 16-15,35T45,2022.1,2,180,ENM0068
315,45,0,DT 52-15,46M34,2022.1,4,180,ENM0068
316,60,0,FGA - SALA S6 / SALA I2,26T23,2022.1,5,181,ENM0068
317,30,0,GT 11-20,35M34,2022.1,1,182,ENM0069
318,25,0,DT 16-15,35T45 6T4,2022.1,1,183,ENM0070
319,20,0,DT 16-15,35T45 6T5,2022.1,2,183,ENM0070
320,45,0,DT 11-15,246M34,2022.1,1,173,ENM0071
321,45,0,DT 11-15,246M34,2022.1,1,184,ENM0071
322,45,0,DT 11-15,246T23,2022.1,2,184,ENM0071
323,45,0,DT 11-15,246T23,2022.1,2,185,ENM0071
324,40,0,FGA - SALA I7/ SALA I8,246M34,2022.1,4,186,ENM0071
325,45,0,DT 52-15,35T45,2022.1,1,187,ENM0072
326,45,0,DT 52-15,46T45,2022.1,1,187,ENM0073
327,30,0,GT 11-20,24M34,2022.1,1,182,ENM0076
328,45,0,BT 43-15,4T23 6T234,2022.1,1,188,ENM0080
329,30,0,FGA - SALA S3 / LAB TERM,35T23 6T2,2022.1,6,189,ENM0080
330,30,0,FGA - SALA S3 / LAB TERM,35T23 6T2,2022.1,6,190,ENM0080
331,30,0,FGA - SALA S3 / LAB TERM,35T23 6T3,2022.1,7,190,ENM0080
332,30,0,FGA - SALA S3 / LAB TERM,35T23 6T3,2022.1,7,189,ENM0080
333,30,0,FGA - SALA S3 / LAB TERM,2M3 35T23,2022.1,8,190,ENM0080
334,30,0,FGA - SALA S3 / LAB TERM,2M3 35T23,2022.1,8,189,ENM0080
335,30,0,FGA - SALA S3 / LAB TERM,2M4 35T23,2022.1,9,190,ENM0080
336,30,0,FGA - SALA S3 / LAB TERM,2M4 35T23,2022.1,9,189,ENM0080
337,10,0,SG9 - VORTEX 1,24M34 6M3,2022.1,5,171,ENM0082
338,10,0,SG9 - VORTEX 1,24M34 6M3,2022.1,5,191,ENM0082
339,10,0,SG9 - VORTEX 1,24M34 6M4,2022.1,6,191,ENM0082
340,10,0,SG9 - VORTEX 2,24M34 6M5,2022.1,7,171,ENM0082
341,10,0,SG9 - VORTEX 2,24M34 6T1,2022.1,8,191,ENM0082
342,50,0,SG9 - A1 49-18,46M34,2022.1,1,192,ENM0083
343,13,0,DT 11-15,35M34,2022.1,1,193,ENM0084
344,13,0,DT 11-15,3M34 5T23,2022.1,2,193,ENM0084
345,13,0,DT 11-15,3M34 3T23,2022.1,3,193,ENM0084
346,13,0,DT 11-15,34M34,2022.1,4,193,ENM0084
347,30,0,GT 11-20,24T6 24N1,2022.1,1,185,ENM0085
348,15,0,DT 16-15,24M12 6M34,2022.1,1,194,ENM0090
349,15,0,DT 16-15,24M12 6T45,2022.1,2,194,ENM0090
350,15,0,DT 16-15,246M12,2022.1,3,194,ENM0090
351,15,0,DT 25-15,34T23,2022.1,1,195,ENM0091
352,15,0,DT 25-15,36T23,2022.1,2,195,ENM0091
353,15,0,DT 25-15,35T23,2022.1,3,195,ENM0091
354,20,0,SEG: DT 43-15 /QUA: 34-15,2M34 4T45,2022.1,1,196,ENM0093
355,21,0,SEG: DT 43-15 /QUA: DT 16-15,2M34 4T23,2022.1,2,196,ENM0093
356,30,0,DT 34-15,46T45,2022.1,1,197,ENM0095
357,40,0,SG9 - A1 49-18,35M12,2022.1,1,198,ENM0106
358,20,0,ULEG - SALA DE METODOLOGIA ATIVA,35M34 4T45,2022.1,1,199,ENM0109
359,20,0,ULEG - SALA DE METODOLOGIA ATIVA,35M34 4T45,2022.1,1,200,ENM0109
360,20,0,ULEG - SALA DE METODOLOGIA ATIVA,35M34 4T23,2022.1,2,200,ENM0109
361,20,0,ULEG - SALA DE METODOLOGIA ATIVA,35M34 4T23,2022.1,2,199,ENM0109
362,20,0,GT 11-20,356T45,2022.1,3,200,ENM0109
363,20,0,GT 11-20,356T45,2022.1,3,201,ENM0109
364,20,0,SG9 A1 49-18,35T45,2022.1,1,202,ENM0113
365,18,0,DT 52-15,3M12 5M1,2022.1,1,203,ENM0118
366,20,0,DT 52-15,3M12 5M2,2022.1,2,203,ENM0118
367,40,0,DT 43-15,46T23,2022.1,1,172,ENM0120
368,45,0,DT 52-15,35T23,2022.1,2,88,ENM0120
369,45,0,DT 52-15,46T23,2022.1,3,174,ENM0120
370,40,0,DT 16-15,24T45,2022.1,4,202,ENM0120
371,60,0,DT 34-15,24M12,2022.1,1,204,ENM0121
372,60,0,DT 43-15,24T45,2022.1,2,205,ENM0121
373,45,0,DT 11-15,24M12,2022.1,1,206,ENM0122
374,40,0,DT 25-15,35M34,2022.1,1,207,ENM0123
375,40,0,DT 43-15,35M34,2022.1,2,206,ENM0124
376,30,0,DT 16-15,26M34,2022.1,1,199,ENM0125
377,20,0,DT 52-15,6M134,2022.1,1,197,ENM0126
378,20,0,DT 52-15,6M234,2022.1,8,197,ENM0126
379,20,0,DT 52-15,2N12 6N3,2022.1,9,208,ENM0126
380,20,0,DT 52-15,2N12 6N4,2022.1,10,208,ENM0126
381,20,0,DT 34-15,4M34 6M3,2022.1,11,208,ENM0126
382,20,0,DT 34-15,4M34 6M4,2022.1,12,208,ENM0126
383,30,0,DT 34-15,2M4 5M12,2022.1,1,209,ENM0127
384,30,0,DT 34-15,2M3 5M12,2022.1,2,209,ENM0127
385,45,0,DT 16-15,35M34,2022.1,1,210,ENM0128
386,45,0,DT 43-15,35N12,2022.1,2,191,ENM0128
387,4,0,Local à definir.,6N12,2022.1,1,187,ENM0129
388,4,0,Local à definir.,6N12,2022.1,2,193,ENM0129
389,4,0,Local à definir.,6N12,2022.1,3,209,ENM0129
390,4,0,Local à definir.,6N12,2022.1,4,179,ENM0129
391,4,0,Local à definir.,56T1,2022.1,5,202,ENM0129
392,4,0,Local à definir.,6N12,2022.1,6,188,ENM0129
393,4,0,Local à definir.,7N12,2022.1,7,191,ENM0129
394,4,0,Local à definir.,6N12,2022.1,8,180,ENM0129
395,4,0,Local à definir.,6N12,2022.1,9,174,ENM0129
396,4,0,Local à definir.,6N12,2022.1,10,201,ENM0129
397,4,0,Local à definir.,6N12,2022.1,11,173,ENM0129
398,4,0,Local à definir.,7N12,2022.1,12,211,ENM0129
399,4,0,Local à definir.,6N12,2022.1,13,207,ENM0129
400,4,0,Local à definir.,7N12,2022.1,14,183,ENM0129
401,4,0,a definir.,7N12,2022.1,15,171,ENM0129
402,4,0,Local à definir.,6N12,2022.1,16,197,ENM0129
403,4,0,Local à definir.,7M12,2022.1,17,175,ENM0129
404,4,0,Local à definir.,7M12,2022.1,18,184,ENM0129
405,4,0,Local à definir.,7M12,2022.1,19,212,ENM0129
406,4,0,Local à definir.,7M12,2022.1,20,198,ENM0129
407,1,0,Local à definir.,6N34,2022.1,21,213,ENM0129
408,1,0,a definir,6N34,2022.1,22,214,ENM0129
409,1,0,a definir,6N34,2022.1,22,203,ENM0129
410,4,0,a definir,6N34,2022.1,23,215,ENM0129
411,4,0,a definir,6N34,2022.1,24,210,ENM0129
412,4,0,a definir,6N34,2022.1,25,200,ENM0129
413,4,0,a definir,6N34,2022.1,26,199,ENM0129
414,4,0,a definir,6N34,2022.1,28,206,ENM0129
415,4,0,a definir,6N34,2022.1,29,195,ENM0129
416,4,0,a definir,6N34,2022.1,30,182,ENM0129
417,4,0,a definir,6N34,2022.1,31,192,ENM0129
418,4,0,a definir,6N34,2022.1,32,172,ENM0129
419,4,0,a definir,6N34,2022.1,33,176,ENM0129
420,4,0,a definir,6N34,2022.1,34,177,ENM0129
421,4,0,a definir,6N34,2022.1,35,216,ENM0129
422,4,0,a definir,6N34,2022.1,36,99,ENM0129
423,4,0,a definir,6N34,2022.1,37,196,ENM0129
424,1,0,a definir,5N34,2022.1,38,213,ENM0129
425,1,0,a definir,5N34,2022.1,38,217,ENM0129
426,1,0,a definir,6N34,2022.1,39,188,ENM0129
427,1,0,a definir,6N34,2022.1,39,178,ENM0129
428,4,0,Local à definir.,7T123456,2022.1,1,207,ENM0130
429,4,0,Local à definir.,7T123456,2022.1,2,209,ENM0130
430,4,0,Local à definir.,7T123456,2022.1,3,199,ENM0130
431,4,0,Local à definir.,7T123456,2022.1,4,187,ENM0130
432,4,0,Local à definir.,7T123456,2022.1,5,211,ENM0130
433,4,0,Local à definir.,7T123456,2022.1,6,193,ENM0130
434,4,0,Local à definir.,7T123456,2022.1,7,174,ENM0130
435,4,0,Local à definir.,7T123456,2022.1,8,183,ENM0130
436,4,0,Local à definir.,7T123456,2022.1,9,201,ENM0130
437,4,0,Local à definir.,7T123456,2022.1,10,191,ENM0130
438,4,0,Local à definir.,7T123456,2022.1,11,184,ENM0130
439,4,0,Local à definir.,7T123456,2022.1,12,175,ENM0130
440,4,0,Local à definir.,7T123456,2022.1,13,198,ENM0130
441,4,0,Local à definir.,7T123456,2022.1,14,202,ENM0130
442,4,0,Local à definir.,7T123456,2022.1,15,206,ENM0130
443,4,0,Local à definir.,7T123456,2022.1,16,197,ENM0130
444,4,0,Local à definir.,7T123456,2022.1,17,200,ENM0130
445,4,0,Local à definir.,7T123456,2022.1,18,188,ENM0130
446,4,0,Local à definir.,7T123456,2022.1,19,172,ENM0130
447,4,0,Local à definir.,7T123456,2022.1,20,171,ENM0130
448,4,0,Local à definir.,7T123456,2022.1,21,192,ENM0130
449,4,0,Local à definir.,7T123456,2022.1,22,213,ENM0130
450,4,0,a definir,7T123456,2022.1,23,173,ENM0130
451,4,0,a definir,7T123456,2022.1,24,180,ENM0130
452,4,0,a definir,7T123456,2022.1,25,88,ENM0130
453,4,0,a definir,7T123456,2022.1,26,212,ENM0130
454,4,0,a definir,7T123456,2022.1,27,179,ENM0130
455,4,0,a definir,7T123456,2022.1,28,215,ENM0130
456,1,0,a definir,7T6 7N1234,2022.1,29,176,ENM0130
457,45,0,SEG: DT 52-15 QUI: ULEG - LCCC,2M34 5T2345,2022.1,1,218,ENM0131
458,45,0,TER: ULEG - LCCC QUI: DT 43-15,3T2345 5T45,2022.1,2,201,ENM0131
459,45,0,TER: ULEG - LCCC QUI: DT 43-15,3T2345 5T45,2022.1,2,213,ENM0131
460,50,0,ULEG - LCCC,24M34,2022.1,1,201,ENM0132
461,45,0,DT 34-15,6M12,2022.1,2,203,ENM0133
462,45,0,DT 16-15,56T23,2022.1,1,99,ENM0134
463,45,0,QUA/SEX: DT 43-15 QUI: LAB,46M12 5T4,2022.1,1,219,ENM0140
464,45,0,SG9 - VORTEX 1,35M34 6M3,2022.1,2,215,ENM0140
465,30,0,DT 34-15,46T23,2022.1,1,211,ENM0142
466,45,0,DT 52-15,2M12,2022.1,1,187,ENM0143
467,36,0,DT 11-15,35M12,2022.1,1,216,ENM0145
468,30,0,DT 11-15,3M12 5M34,2022.1,2,216,ENM0145
469,25,0,DT 34-15,3M12 5T23,2022.1,1,209,ENM0146
470,25,0,DT 34-15,35T23,2022.1,2,209,ENM0146
471,30,0,DT 25-15,24T45,2022.1,1,188,ENM0157
472,15,0,DT 43-15,35M12,2022.1,1,219,ENM0159
473,20,0,SALA 04 LCCC/ULEG,6T2345,2022.1,1,210,ENM0160
474,45,0,DT 43-15,35T23,2022.1,1,175,ENM0164
475,45,0,DT 52-15,35M34,2022.1,2,212,ENM0164
476,40,0,DT 25-15,35M12,2022.1,1,176,ENM0165
477,40,0,DT 11-15,24T45,2022.1,2,212,ENM0165
478,25,0,LAB GRACO,24T45,2022.1,1,218,ENM0168
479,40,0,DT 16-15,35M12,2022.1,1,174,ENM0169
480,35,0,DT 25-15,24M12,2022.1,1,220,ENM0171
481,50,0,DT 52-15,46N12,2022.1,2,220,ENM0171
482,40,0,SG9 - A1 49-18,2M34 46M12,2022.1,1,221,ENM0172
483,45,0,DT 25-15,35T45,2022.1,1,193,ENM0173
484,45,0,DT 25-15,35T45,2022.1,1,207,ENM0173
485,40,0,DT 43-15,24N12,2022.1,1,205,ENM0174
486,20,0,GT 11-20,24T45,2022.1,1,179,ENM0176
487,20,0,LAB GRACO,6T2345,2022.1,1,178,ENM0177
488,18,0,A1 14/83 (GRACO),24M12,2022.1,1,196,ENM0180
489,50,0,ULEG - LCCC,46M12,2022.1,1,213,ENM0190
490,50,0,ULEG - LCCC,46M12,2022.1,1,201,ENM0190
491,50,0,ULEG - LCCC,6N1234,2022.1,2,211,ENM0190
492,15,0,GRACO - AT 10/89,24T45,2022.1,1,177,ENM0192
493,15,0,SG9 - VORTEX 1,7M34 3T45,2022.1,1,171,ENM0194
494,30,0,SG9 - A1 49-18,35M34,2022.1,1,192,ENM0280
495,30,0,GT 11-20,4M12,2022.1,1,209,ENM0282
496,25,0,SG9 - A1 49-18,35T23,2022.1,1,211,ENM0284
497,50,0,PAT AT 132,35T23,2022.1,1,222,ELA0003
498,50,0,PJC BT 124,35T45,2022.1,1,223,ELA0007
499,50,0,ICC BT 006,24T23,2022.1,2,224,ELA0007
500,50,0,BSA NORTE A1 29/41,24T23,2022.1,3,225,ELA0007
501,50,0,PJC BT 132,24M12,2022.1,1,226,ELA0008
502,50,0,BSA N A1 19/41,35M12,2022.1,2,227,ELA0008
503,50,0,PAT AT 142,24T12,2022.1,3,226,ELA0008
504,50,0,CET - Centro de Excelencia em Turismo - Módulo B - sala 5,35M34,2022.1,4,223,ELA0008
505,50,0,PAT AT 012,6M1234,2022.1,1,228,ELA0012
506,50,0,PAT AT 093,35M12,2022.1,1,229,ELA0013
507,50,0,PAT AT 100,35M12,2022.1,2,222,ELA0013
508,50,0,PAT AT 100,35M34,2022.1,3,227,ELA0013
509,50,0,PAT AT 029,35T23,2022.1,1,230,ELA0014
510,50,0,PAT AT 036,35T23,2022.1,2,229,ELA0014
511,50,0,PAT AT 028,35T45,2022.1,1,224,ELA0117
512,50,0,PAT AT 029,35T45,2022.1,2,231,ELA0117
513,50,0,PAT AT 052,24T45,2022.1,3,231,ELA0117
514,2,0,Local à definir.,7T123456,2022.1,1,232,FAR0001
515,24,0,Auditório 2/FS,3T2345,2022.1,1,233,FAR0002
516,24,0,Auditório 2/FS,3T2345,2022.1,1,234,FAR0002
517,24,0,Auditório 2/FS,3T2345,2022.1,1,235,FAR0002
518,20,0,ULEG - Lab Inf Maior,2N1234,2022.1,2,234,FAR0002
519,20,0,ULEG - Lab Inf Maior,2N1234,2022.1,2,233,FAR0002
520,20,0,ULEG - Lab Inf Maior,2N1234,2022.1,2,235,FAR0002
521,34,0,Auditório 1/FS,4T2345,2022.1,1,236,FAR0003
522,34,0,Auditório 1/FS,4T2345,2022.1,1,237,FAR0003
523,30,0,Auditório 2/FS,2N1234,2022.1,2,238,FAR0003
524,30,0,ICC AT 133/7,2N12 4N34,2022.1,1,239,FAR0004
525,30,0,ICC AT 133/7,2N12 4N34,2022.1,1,240,FAR0004
526,30,0,ICC AT 133/7,2N12 4N34,2022.1,1,241,FAR0004
527,40,0,BSA S BT 34/13,24T45,2022.1,2,239,FAR0004
528,40,0,BSA S BT 34/13,24T45,2022.1,2,240,FAR0004
529,40,0,BSA S BT 34/13,24T45,2022.1,2,241,FAR0004
530,10,0,Local à definir.,5M1234 4T1234 (17/01/2022 - 05/05/2022),2022.1,1,242,FAR0006
531,5,0,Local à definir.,35M1234 (17/01/2022 - 05/05/2022),2022.1,2,243,FAR0006
532,10,0,Local à definir.,4M1234 3T1234 (06/06/2022 - 24/09/2022),2022.1,3,242,FAR0006
533,10,0,Local à definir.,7T1234 7N1234 (06/06/2022 - 24/09/2022),2022.1,4,242,FAR0006
534,4,0,Local à definir.,24M1234 (17/01/2022 - 05/05/2022),2022.1,5,243,FAR0006
535,4,0,Local à definir.,6M1234 6T2345 (17/01/2022 - 05/05/2022),2022.1,6,243,FAR0006
536,10,0,Local à definir.,4M1234 4T1234 (06/06/2022 - 24/09/2022),2022.1,7,242,FAR0006
537,4,0,Local à definir.,24T2345 (17/01/2022 - 05/05/2022),2022.1,8,243,FAR0006
538,4,0,Local à definir.,35T2345 (17/01/2022 - 05/05/2022),2022.1,9,243,FAR0006
539,10,0,Local à definir.,5M1234 3T1234 (06/06/2022 - 24/09/2022),2022.1,10,242,FAR0006
540,40,0,BSA S BT 47/13,2T23,2022.1,1,236,FAR0007
541,30,0,BSAS B2 21/9,4N12,2022.1,2,244,FAR0007
542,20,0,Local à definir.,5T2345,2022.1,1,245,FAR0008
543,13,0,BSA S B2 47/13,35T23,2022.1,1,238,FAR0009
544,30,0,BSAS B2 21/9,2N34 6N12,2022.1,2,244,FAR0009
545,41,0,Local à definir.,5M1234,2022.1,1,246,FAR0016
546,41,0,Local à definir.,5M1234,2022.1,1,247,FAR0016
547,30,0,Presencial,24M12345 6T23 (06/06/2022 - 24/09/2022),2022.1,1,248,FAR0017
548,30,0,Presencial,35T6 6T23 35N1234 (06/06/2022 - 24/09/2022),2022.1,2,247,FAR0017
549,18,0,Local à definir.,2456M123 (17/01/2022 - 05/05/2022),2022.1,1,249,FAR0018
550,18,0,Presencial,2456M123 (06/06/2022 - 24/09/2022),2022.1,2,250,FAR0018
551,18,0,Presencial,247T1234 (06/06/2022 - 24/09/2022),2022.1,3,246,FAR0018
552,20,0,Presencial,2356M12345 2345T12 6T1 (06/06/2022 - 24/09/2022),2022.1,1,251,FAR0019
553,13,0,Presencial,2456M12345 3M125 23456T1 (06/06/2022 - 24/09/2022),2022.1,2,236,FAR0019
554,13,0,Presencial,2456M12345 3M125 23456T1 (06/06/2022 - 24/09/2022),2022.1,2,234,FAR0019
555,13,0,Presencial,2456M12345 3M125 23456T1 (06/06/2022 - 24/09/2022),2022.1,2,233,FAR0019
556,24,0,Presencial,2467M12345 3T123456 (06/06/2022 - 24/09/2022),2022.1,3,245,FAR0019
557,24,0,Presencial,2467M12345 3T123456 (06/06/2022 - 24/09/2022),2022.1,3,252,FAR0019
558,40,0,BSA S B2 54/10,35M12,2022.1,1,252,FAR0021
559,30,0,BSA S B2 26/17,3N12 5N34,2022.1,2,252,FAR0021
560,42,0,BSA S B1 34/13,3M12,2022.1,1,249,FAR0023
561,35,0,ICC AT 163/8,4N12,2022.1,2,246,FAR0023
562,40,0,BSA S BT 41/13,6M1234,2022.1,1,253,FAR0024
563,40,0,BSA S BT 41/13,6M1234,2022.1,1,254,FAR0024
564,30,0,BSA S BT 19/13,5N1234,2022.1,2,254,FAR0024
565,30,0,BSA S BT 19/13,5N1234,2022.1,2,253,FAR0024
566,20,0,BSA N A1 07/11,4T2345,2022.1,1,245,FAR0028
567,42,0,ICC BT 048,23T23,2022.1,1,255,FAR0031
568,40,0,BSA S BT 34/13,35T23,2022.1,2,256,FAR0031
569,40,0,BSA S BT 34/13,35T23,2022.1,2,257,FAR0031
570,40,0,ICC BT 027,2N12,2022.1,1,232,FAR0035
571,30,0,FUP,4M34,2022.1,2,258,FAR0035
572,30,0,FUP,4M34,2022.1,2,259,FAR0035
573,30,0,ICC AT 175/8,2T2345,2022.1,1,260,FAR0042
574,25,0,ICC BT 048,6T2345,2022.1,1,261,FAR0043
575,7,0,ICC BT 168,7M12345 7T123,2022.1,2,262,FAR0048
576,1,0,A designar,35N1234,2022.1,3,263,FAR0048
577,10,0,ICC AT 086,7M1234 7T12,2022.1,1,257,FAR0049
578,10,0,ICC AT 086,7M1234 7T12,2022.1,1,264,FAR0049
579,4,0,Presencial,7T456 7N123,2022.1,2,249,FAR0049
580,20,0,BSA S BT 26/10,5M12 2T23,2022.1,1,265,FAR0050
581,30,0,BSA S BT 11/13,46N12,2022.1,2,266,FAR0050
582,20,0,BSA S B2 26/17,5M12 2T45,2022.1,3,266,FAR0050
583,22,0,UAC A1 42/13 e UED 29/17,4M34 5M12,2022.1,4,267,FAR0050
584,18,0,UAC A1 42/13 e UED 29/17,45M34,2022.1,5,267,FAR0050
585,50,0,ICC BT 552,4M34,2022.1,1,242,FAR0119
586,50,0,PAT AT 037,3N34,2022.1,2,242,FAR0119
587,5,0,Laboratório de Toxicologia,7M1234 (06/06/2022 - 24/09/2022),2022.1,1,268,FAR0120
588,13,0,ICC BT 048,7M12345 7T1 (06/06/2022 - 24/09/2022),2022.1,1,269,FAR0121
589,10,0,ICC BT 143,7M1234 7T23,2022.1,1,270,FAR0123
590,1,0,Local à definir.,357M5 357T1,2022.1,2,239,FAR0123
591,2,0,Local à definir.,6T123456,2022.1,3,271,FAR0123
592,30,0,BSA S BT 19/13,4N12 6N34,2022.1,1,240,FAR0124
593,40,0,BSA S B2 34/10,3M34 5M34,2022.1,2,232,FAR0124
594,32,0,Auditório 1/FS,2N34 4N12,2022.1,1,272,FAR0126
595,40,0,Auditório 2 / FS,4T23 5T34,2022.1,2,273,FAR0126
596,40,0,BSA S BT 26/13,5M12 6M1234,2022.1,1,274,FAR0127
597,40,0,BSA S BT 26/13,5M12 6M1234,2022.1,1,275,FAR0127
598,30,0,ICC BT 016/62,2N12 6N1234,2022.1,2,275,FAR0127
599,30,0,ICC BT 016/62,2N12 6N1234,2022.1,2,276,FAR0127
600,2,0,Local à definir.,7M12345 7T1 (06/06/2022 - 24/09/2022),2022.1,2,271,FAR0129
601,6,0,Local à definir.,7M12345 7T1,2022.1,1,277,FAR0130
602,50,0,BSA S AT 14/15 ( Auditório),5N12,2022.1,1,269,FAR0134
603,50,0,BSA S AT 14/15 ( Auditório),5T23,2022.1,2,269,FAR0134
604,40,0,BSA S BT 19/13,3N34,2022.1,1,243,FAR0135
605,40,0,BSA S B1 54/10,5T45,2022.1,2,243,FAR0135
606,1,0,Local à definir.,6N1234 7N34,2022.1,1,274,FAR0138
607,40,0,BSA S B1 54/13,3M34 5T34,2022.1,1,278,FAR0141
608,40,0,BSA S B1 54/13,3M34 5T34,2022.1,1,279,FAR0141
609,30,0,ICC AT 133/7,35N12,2022.1,2,279,FAR0141
610,30,0,ICC AT 133/7,35N12,2022.1,2,278,FAR0141
611,2,0,ICC AT 098,7M1234,2022.1,3,278,FAR0141
612,2,0,ICC AT 098,7M1234,2022.1,3,279,FAR0141
613,44,0,ICC AT 086,24M34,2022.1,2,268,FAR0143
614,2,0,Presencial,3M1234 (06/06/2022 - 24/09/2022),2022.1,1,257,FAR0149
615,2,0,FS,7T56 7N1234,2022.1,2,272,FAR0150
616,2,0,Local à definir.,6M12345 6T1,2022.1,1,244,FAR0153
617,6,0,FS,7M12345 7T1 (06/06/2022 - 24/09/2022),2022.1,2,234,FAR0153
618,1,0,Local à definir.,246M5 246T1 (17/01/2022 - 05/05/2022),2022.1,1,261,FAR0154
619,1,0,Local a definir,7M1234 7T23 (06/06/2022 - 24/09/2022),2022.1,3,280,FAR0154
620,1,0,Local à definir.,345M5 345T1,2022.1,1,261,FAR0155
621,3,0,Presencial,345M5 345T1 (06/06/2022 - 24/09/2022),2022.1,2,238,FAR0155
622,6,0,Local à definir.,6M5 6T1 35N12 (06/06/2022 - 24/09/2022),2022.1,3,281,FAR0155
623,40,0,BSA S A1 16/30,2N1234,2022.1,1,257,FAR0159
624,2,0,BSAS B2 28/14,246M5 246T1,2022.1,1,282,FAR0160
625,1,0,BSAS B2 21/14,7T23,2022.1,1,282,FAR0161
626,30,0,BSA S B2 41/10,4T34,2022.1,1,247,FAR0162
627,30,0,BSA S B1 11/10,4N12,2022.1,2,247,FAR0162
628,20,0,A definir,3T45,2022.1,3,247,FAR0162
629,2,0,Área de estágio,2345M5 2345T1,2022.1,2,268,FAR0163
630,25,0,ICC AT 114/18,5N12,2022.1,1,283,FAR0166
631,40,0,BSA S B2 47/10,3T45 5T23,2022.1,1,253,FAR0167
632,30,0,ICC AT 127/7,4N34 6N12,2022.1,2,253,FAR0167
633,35,0,ICC AT 144/9,2M1234 5T45,2022.1,1,284,FAR0168
634,35,0,ICC AT 144/9,2M1234 5T45,2022.1,1,254,FAR0168
635,35,0,Sala externa da FS,2N34 5N1234,2022.1,2,284,FAR0168
636,50,0,BSA N A1 09/41,2T23,2022.1,1,269,FAR0169
637,50,0,PAT AT 013,6N12,2022.1,2,269,FAR0169
638,40,0,sala de reuniões 01 da FS,4M1234,2022.1,1,251,FAR0171
639,30,0,BSA S B2 26/17,3N34 5N12,2022.1,2,251,FAR0171
640,30,0,ICC AT 098,2N12 4N34,2022.1,1,260,FAR0172
641,40,0,BSA S BT 34/13,35T45,2022.1,2,240,FAR0172
642,40,0,BSA S BT 34/13,35T45,2022.1,2,239,FAR0172
643,40,0,BSA S BT 34/13,35T45,2022.1,2,257,FAR0172
644,40,0,BSA S BT 34/13,35T45,2022.1,2,285,FAR0172
645,40,0,BSA S B2 41/10,5T23,2022.1,1,248,FAR0173
646,40,0,BSA S B2 41/10,3N34,2022.1,2,248,FAR0173
647,40,0,BSA S B2 54/10,35M34,2022.1,1,286,FAR0174
648,30,0,ICC B1 242,5N1234,2022.1,2,286,FAR0174
649,40,0,BSA S B1 41/10,35N12,2022.1,1,287,FAR0175
650,24,0,BSA SUL BT 41/13,2N34 4N1234,2022.1,1,280,FAR0176
651,20,0,BSA SUL B2 18/09,4M345 2T456,2022.1,2,281,FAR0176
652,20,0,2t BSA SUL BT 11/10 - 4t PJC BT 028,2T456 4T234,2022.1,3,261,FAR0176
653,30,0,ICC AT 114/18,3N12 5N34,2022.1,1,285,FAR0177
654,30,0,ICC AT 114/18,3N12 5N34,2022.1,1,241,FAR0177
655,30,0,ICC AT 114/18,3N12 5N34,2022.1,1,282,FAR0177
656,40,0,BSA S B2 41/10,35M34,2022.1,2,285,FAR0177
657,40,0,BSA S B2 41/10,35M34,2022.1,2,282,FAR0177
658,40,0,BSA S BT 19/13,3T56,2022.1,2,283,FAR0179
659,40,0,PJC BT 125,4T12 (06/06/2022 - 24/09/2022),2022.1,1,288,FAR0182
660,33,0,Auditório 2 / FS,3N12 (06/06/2022 - 24/09/2022),2022.1,2,288,FAR0182
661,85,0,BSA S A1 16/37,7T23,2022.1,1,253,FAR0185
662,85,0,BSA S A1 16/37,7T23,2022.1,1,254,FAR0185
663,64,0,BSA S B1 11/10,7M12,2022.1,1,284,FAR0186
664,64,0,BSA S B1 11/10,7M12,2022.1,1,254,FAR0186
665,32,0,ICC AT 091/8,7M34,2022.1,2,254,FAR0186
666,32,0,ICC AT 091/8,7M34,2022.1,2,284,FAR0186
667,50,0,ICC BT 648,7T123456 7N12,2022.1,1,289,GPP0002
668,50,0,ICC BT 648,7T123456 7N12,2022.1,1,290,GPP0002
669,50,0,ICC BT 648,7T123456 7N12,2022.1,1,291,GPP0002
670,50,0,ICC BT 504,7M1234 7T2345,2022.1,2,292,GPP0002
671,30,0,PJC BT 101,24N34,2022.1,1,293,GPP0004
672,30,0,PJC BT 036,6N1234,2022.1,1,294,GPP0005
673,30,0,PJC BT 100,24N34,2022.1,1,295,GPP0006
674,30,0,PAT AT 060,35N12,2022.1,1,296,GPP0007
675,50,0,PAT AT 021,35N34,2022.1,1,297,GPP0009
676,50,0,BSA N A1 60 41,24N34,2022.1,1,298,GPP0011
677,30,0,PJC BT 077,24N34,2022.1,2,294,GPP0011
678,30,0,PJC BT 140,24N34,2022.1,1,299,GPP0013
679,50,0,PAT AT 085,24N12,2022.1,1,298,GPP0015
