turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
1,2022.1,Delcia Maria De Mattos Vidal,5N1234,0,50.0,"FAC- ICC Norte, Bloco A, Mezanino - Sala 12",COM0128,345
1,2022.1,Erika Bauer De Oliveira,6N1234,0,50.0,"FAC- ICC Norte, Bloco A, Mezanino - Sala 13",COM0129,345
1,2022.1,Tiago Quiroga Fausto Neto,2N1234,0,50.0,"FAC- ICC Norte, Bloco A, Mezanino - Sala 13",COM0130,345
1,2022.1,Elen Cristina Geraldes,4N1234,0,50.0,"FAC- ICC Norte, Bloco A, Mezanino - Sala 13",COM0131,345
1,2022.1,Delcia Maria De Mattos Vidal,4N1234,0,40.0,"FAC- ICC Norte, Bloco A, Estúdio B",COM0132,345
1,2022.1,Gabriela Pereira De Freitas,4N1234,0,40.0,"FAC- ICC Norte, Bloco A, Estúdio B",COM0132,345
1,2022.1,Tiago Quiroga Fausto Neto,5N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 4",COM0133,345
1,2022.1,Luiza Spinola Amaral,6N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 7",COM0134,345
1,2022.1,Carlos Henrique Novis,2N1234,0,40.0,"FAC- ICC Norte, Bloco A, Estúdio B",COM0135,345
1,2022.1,Joao Jose Azevedo Curvello,3N1234,0,40.0,"FAC- ICC Norte, Bloco A, Estúdio B",COM0136,345
1,2022.1,Luiza Spinola Amaral,5N1234,0,40.0,"FAC- ICC Norte, Bloco A, Mezanino - Sala 13",COM0137,345
1,2022.1,Gabriela Pereira De Freitas,3N1234,0,43.0,"FAC- ICC Norte, Bloco A, Mezanino - Sala 12",COM0138,345
1,2022.1,Joao Jose Azevedo Curvello,4N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 7",COM0139,345
1,2022.1,Elen Cristina Geraldes,2N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 7",COM0140,345
1,2022.1,Elton Bruno Barbosa Pinheiro,2N1234,0,20.0,"FAC- ICC Norte, Bloco A, Lab. Jornalismo",COM0141,345
2,2022.1,Elton Bruno Barbosa Pinheiro,4N1234,0,20.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 4",COM0141,345
1,2022.1,Monica Maranha Paes De Carvalho,6N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 2",COM0142,345
1,2022.1,Sivaldo Pereira Da Silva,6N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 2",COM0142,345
1,2022.1,Katia Maria Belisario,3N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 7",COM0143,345
1,2022.1,Abra T Afraa Lionco,5N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 7",COM0144,345
1,2022.1,Erika Bauer De Oliveira,3N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 2",COM0145,345
1,2022.1,Monica Maranha Paes De Carvalho,4N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 1",COM0146,345
1,2022.1,Sivaldo Pereira Da Silva,4N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 1",COM0146,345
1,2022.1,Gisele Pimenta De Oliveira,26N1234,0,43.0,"FAC- ICC Norte, Bloco A, Mezanino - Sala 12",COM0147,345
1,2022.1,Janara Kalline Leal Lopes De Sousa,26N1234,0,43.0,"FAC- ICC Norte, Bloco A, Mezanino - Sala 12",COM0147,345
1,2022.1,Delcia Maria De Mattos Vidal,3N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 5",COM0148,345
1,2022.1,Monica Maranha Paes De Carvalho,3N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 5",COM0148,345
1,2022.1,Felipe Da Silva Polydoro,2N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 5",COM0149,345
1,2022.1,Fernanda Casagrande Martinelli Lima Granja Xavier Da Silva,4N1234,0,45.0,"FAC- ICC Norte, Bloco A, Mezanino - Sala 12",COM0150,345
1,2022.1,Sivaldo Pereira Da Silva,5N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 2",COM0151,345
1,2022.1,Monica Maranha Paes De Carvalho,5N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 2",COM0151,345
1,2022.1,Fernanda Casagrande Martinelli Lima Granja Xavier Da Silva,456N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 5",COM0152,345
1,2022.1,Abra T Afraa Lionco,456N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 5",COM0152,345
1,2022.1,Fabiola Orlando Calazans Machado,456N1234,0,40.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 5",COM0152,345
1,2022.1,Felipe Da Silva Polydoro,3N1234,0,25.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 1",COM0153,345
2,2022.1,Katia Maria Belisario,2N1234,0,25.0,"FAC- ICC Norte, Bloco A, Térreo - Sala 1",COM0153,345
1,2022.1,Fatima Aparecida Dos Santos,4T2345,0,30.0,"CSS-384/34 (Mód. 15, Mesa 40)",DIN0003,660
1,2022.1,Andre Camargo Thome Maya Monteiro,5T2345,0,25.0,"CSS-384/34 (Mód. 15, Mesa 40)",DIN0004,660
1,2022.1,Georgia Maria De Castro Santos,2M1234,0,30.0,"CSS-382/43 (Mód. 15, Mesa 30)",DIN0011,660
1,2022.1,Ana Mansur De Oliveira,5M1234,0,30.0,"CSS-384/34 (Mód. 15, Mesa 40)",DIN0012,660
1,2022.1,Ana Mansur De Oliveira,4T2345,0,19.0,"CSS-382/43 (Mód. 15, Mesa 30)",DIN0013,660
1,2022.1,Marisa Cobbe Maass,35T23,0,25.0,"CSS-382/43 (Mód. 15, Mesa 30)",DIN0020,660
1,2022.1,Tiago Barros Pontes E Silva,3M1234,0,25.0,"CSS-384/34 (Mód. 15, Mesa 40)",DIN0023,660
1,2022.1,Nayara Moreno De Siqueira,6M1234,0,26.0,"CSS-384/34 (Mód. 15, Mesa 40)",DIN0034,660
1,2022.1,Gabriel Lyra Chaves,2T123456,0,38.0,"CSS-384/34 (Mód. 15, Mesa 40)",DIN0037,660
1,2022.1,Ana Claudia Maynardes,2T123456,0,5.0,CSS-456/32 (Mód. 18),DIN0039,660
1,2022.1,Rogerio Jose Camara,2T123456,0,12.0,CSS-456/32 (Mód. 18),DIN0040,660
1,2022.1,Georgia Maria De Castro Santos,35M345,0,20.0,"CSS-382/43 (Mód. 15, Mesa 30)",DIN0041,660
1,2022.1,Rogerio Jose Camara,4M12345 4T1,0,22.0,"CSS-384/34 (Mód. 15, Mesa 40)",DIN0042,660
1,2022.1,Miguel Eduardo Gutierrez Paredes,6M12345 6T1,0,8.0,"CSS-382/43 (Mód. 15, Mesa 30)",DIN0043,660
1,2022.1,Tiago Barros Pontes E Silva,6M12345 6T1,0,8.0,"CSS-382/43 (Mód. 15, Mesa 30)",DIN0043,660
1,2022.1,Nayara Moreno De Siqueira,3M12345 3T1,0,5.0,CSS-456/32 (Mód. 18),DIN0044,660
1,2022.1,Miguel Eduardo Gutierrez Paredes,24M345,0,25.0,"CSS-382/43 (Mód. 15, Mesa 30)",DIN0045,660
1,2022.1,Gabriel Lyra Chaves,24M345,0,25.0,"CSS-382/43 (Mód. 15, Mesa 30)",DIN0045,660
1,2022.1,Ana Claudia Maynardes,24M12,0,29.0,"CSS-384/34 (Mód. 15, Mesa 40)",DIN0046,660
1,2022.1,Andre Camargo Thome Maya Monteiro,2T2345,0,26.0,"CSS-382/43 (Mód. 15, Mesa 30)",DIN0047,660
1,2022.1,Rogerio Jose Camara,35M12,0,30.0,"CSS-382/43 (Mód. 15, Mesa 30)",DIN0049,660
1,2022.1,Andre Camargo Thome Maya Monteiro,6T123456,0,28.0,"CSS-384/34 (Mód. 15, Mesa 40)",DIN0050,660
1,2022.1,Symone Rodrigues Jardim,5M12345 5T1,0,6.0,"SG-11, NMI",DIN0051,660
1,2022.1,Virginia Tiradentes Souto,5M12345 5T1,0,13.0,"SG-11, NMI",DIN0052,660
1,2022.1,Daniela Favaro Garrossini,5M12345 5T1,0,13.0,"SG-11, NMI",DIN0052,660
1,2022.1,Andrea Sampaio Tibery,3T23,0,4.0,"Multiuso I, LabJóia",DIN0059,660
2,2022.1,Daniela Pereira Barbosa,6M34,0,5.0,"CSS-456/32 (Mód. 18, Lab. Interface)",DIN0059,660
2,2022.1,Daniela Pereira Barbosa,6M34,0,5.0,"CSS-456/32 (Mód. 18, Lab. Interface)",DIN0061,660
3,2022.1,Andrea Sampaio Tibery,3T23,0,4.0,"Multiuso I, LabJóia",DIN0061,660
1,2022.1,Andrea Sampaio Tibery,3T23,0,4.0,"Multiuso I, LabJóia",DIN0063,660
2,2022.1,Daniela Pereira Barbosa,6M34,0,5.0,"CSS-456/32 (Mód. 18, Lab. Interface)",DIN0063,660
2,2022.1,Daniela Pereira Barbosa,6M34,0,5.0,"CSS-456/32 (Mód. 18, Lab. Interface)",DIN0065,660
3,2022.1,Andrea Sampaio Tibery,3T23,0,3.0,"Multiuso I, LabJóia",DIN0065,660
1,2022.1,Virginia Tiradentes Souto,4T2345,0,6.0,"CSS - 456/32, LABINTERFACE",DIN0112,660
2,2022.1,Daniela Favaro Garrossini,4T2345,0,5.0,"CSS - 456/32, LABINTERFACE",DIN0112,660
2,2022.1,Francisco Ricardo Da Cunha,6T456 6N1,0,10.0,SG9 - VORTEX1,DPG0239,449
2,2022.1,Edgar Nobuo Mamiya,46T45,0,10.0,SG9 - A1 49-18,DPG0248,449
1,2022.1,Taygoara Felamingo De Oliveira,46T23,0,10.0,DT 77-15,DPG0424,449
1,2022.1,Lucival Malcher,35M34,0,10.0,DT 77-15,DPG0426,449
1,2022.1,Eder Lima De Albuquerque,46T23,0,10.0,SG9 - A1 49-18,DPG0635,449
1,2022.1,Jorge Luiz De Almeida Ferreira,2M1234,0,10.0,BT 16-15,DPG0921,449
2,2022.1,Alberto Jose Alvares,24M34,0,30.0,DT 25-15,ENM0027,449
1,2022.1,Jones Yudi Mori Alves Da Silva,6M1234,0,20.0,ULEG FT SALA 05,ENM0066,449
1,2022.1,Armando De Azevedo Caldeira Pires,35T45,0,40.0,DT 11-15,ENM0068,449
2,2022.1,Mario Benjamim Baptista De Siqueira,35T45,0,50.0,DT 16-15,ENM0068,449
4,2022.1,Mario Benjamim Baptista De Siqueira,46M34,0,45.0,DT 52-15,ENM0068,449
5,2022.1,Juliana Petrocchi Rodrigues,26T23,0,60.0,FGA - SALA S6 / SALA I2,ENM0068,449
1,2022.1,Simone Monteiro E Silva,35M34,0,30.0,GT 11-20,ENM0069,449
1,2022.1,Carlos Alberto Gurgel Veras,35T45 6T4,0,25.0,DT 16-15,ENM0070,449
2,2022.1,Carlos Alberto Gurgel Veras,35T45 6T5,0,20.0,DT 16-15,ENM0070,449
1,2022.1,Taygoara Felamingo De Oliveira,246M34,0,45.0,DT 11-15,ENM0071,449
1,2022.1,Edgar Amaral Silveira,246M34,0,45.0,DT 11-15,ENM0071,449
2,2022.1,Edgar Amaral Silveira,246T23,0,45.0,DT 11-15,ENM0071,449
2,2022.1,Antonio Cesar Pinho Brasil Junior,246T23,0,45.0,DT 11-15,ENM0071,449
4,2022.1,Fabio Alfaia Da Cunha,246M34,0,40.0,FGA - SALA I7/ SALA I8,ENM0071,449
1,2022.1,Joao Manoel Dias Pimenta,35T45,0,45.0,DT 52-15,ENM0072,449
1,2022.1,Joao Manoel Dias Pimenta,46T45,0,45.0,DT 52-15,ENM0073,449
1,2022.1,Simone Monteiro E Silva,24M34,0,30.0,GT 11-20,ENM0076,449
1,2022.1,Braulio Gutierrez Pimenta,4T23 6T234,0,45.0,BT 43-15,ENM0080,449
6,2022.1,Felipe Chagas Storti,35T23 6T2,0,30.0,FGA - SALA S3 / LAB TERM,ENM0080,449
6,2022.1,Jhon Nero Vaz Goulart,35T23 6T2,0,30.0,FGA - SALA S3 / LAB TERM,ENM0080,449
7,2022.1,Jhon Nero Vaz Goulart,35T23 6T3,0,30.0,FGA - SALA S3 / LAB TERM,ENM0080,449
7,2022.1,Felipe Chagas Storti,35T23 6T3,0,30.0,FGA - SALA S3 / LAB TERM,ENM0080,449
8,2022.1,Jhon Nero Vaz Goulart,2M3 35T23,0,30.0,FGA - SALA S3 / LAB TERM,ENM0080,449
8,2022.1,Felipe Chagas Storti,2M3 35T23,0,30.0,FGA - SALA S3 / LAB TERM,ENM0080,449
9,2022.1,Jhon Nero Vaz Goulart,2M4 35T23,0,30.0,FGA - SALA S3 / LAB TERM,ENM0080,449
9,2022.1,Felipe Chagas Storti,2M4 35T23,0,30.0,FGA - SALA S3 / LAB TERM,ENM0080,449
5,2022.1,Francisco Ricardo Da Cunha,24M34 6M3,0,10.0,SG9 - VORTEX 1,ENM0082,449
5,2022.1,Andre Von Borries Lopes,24M34 6M3,0,10.0,SG9 - VORTEX 1,ENM0082,449
6,2022.1,Andre Von Borries Lopes,24M34 6M4,0,10.0,SG9 - VORTEX 1,ENM0082,449
7,2022.1,Francisco Ricardo Da Cunha,24M34 6M5,0,10.0,SG9 - VORTEX 2,ENM0082,449
8,2022.1,Andre Von Borries Lopes,24M34 6T1,0,10.0,SG9 - VORTEX 2,ENM0082,449
1,2022.1,Roberto Francisco Bobenrieth Miserda,46M34,0,50.0,SG9 - A1 49-18,ENM0083,449
1,2022.1,Aida Alves Fadel,35M34,0,13.0,DT 11-15,ENM0084,449
2,2022.1,Aida Alves Fadel,3M34 5T23,0,13.0,DT 11-15,ENM0084,449
3,2022.1,Aida Alves Fadel,3M34 3T23,0,13.0,DT 11-15,ENM0084,449
4,2022.1,Aida Alves Fadel,34M34,0,13.0,DT 11-15,ENM0084,449
1,2022.1,Antonio Cesar Pinho Brasil Junior,24T6 24N1,0,30.0,GT 11-20,ENM0085,449
1,2022.1,Cosme Roberto Moreira Da Silva,24M12 6M34,0,15.0,DT 16-15,ENM0090,449
2,2022.1,Cosme Roberto Moreira Da Silva,24M12 6T45,0,15.0,DT 16-15,ENM0090,449
3,2022.1,Cosme Roberto Moreira Da Silva,246M12,0,15.0,DT 16-15,ENM0090,449
1,2022.1,Daniel Monteiro Rosa,34T23,0,15.0,DT 25-15,ENM0091,449
2,2022.1,Daniel Monteiro Rosa,36T23,0,15.0,DT 25-15,ENM0091,449
3,2022.1,Daniel Monteiro Rosa,35T23,0,15.0,DT 25-15,ENM0091,449
1,2022.1,Guilherme Caribe De Carvalho,2M34 4T45,0,20.0,SEG: DT 43-15 /QUA: 34-15,ENM0093,449
2,2022.1,Guilherme Caribe De Carvalho,2M34 4T23,0,21.0,SEG: DT 43-15 /QUA: DT 16-15,ENM0093,449
1,2022.1,Alysson Martins Almeida Silva,46T45,0,30.0,DT 34-15,ENM0095,449
1,2022.1,Thiago De Carvalho Rodrigues Doca,35M12,0,40.0,SG9 - A1 49-18,ENM0106,449
1,2022.1,Marcela Rodrigues Machado,35M34 4T45,0,20.0,ULEG - SALA DE METODOLOGIA ATIVA,ENM0109,449
1,2022.1,Adriano Todorovic Fabro,35M34 4T45,0,20.0,ULEG - SALA DE METODOLOGIA ATIVA,ENM0109,449
2,2022.1,Adriano Todorovic Fabro,35M34 4T23,0,20.0,ULEG - SALA DE METODOLOGIA ATIVA,ENM0109,449
2,2022.1,Marcela Rodrigues Machado,35M34 4T23,0,20.0,ULEG - SALA DE METODOLOGIA ATIVA,ENM0109,449
3,2022.1,Adriano Todorovic Fabro,356T45,0,20.0,GT 11-20,ENM0109,449
3,2022.1,Alberto Carlos Guimaraes Castro Diniz,356T45,0,20.0,GT 11-20,ENM0109,449
1,2022.1,Luis Augusto Conte Mendes Veloso,35T45,0,20.0,SG9 A1 49-18,ENM0113,449
1,2022.1,Carlos Humberto Llanos Quintero,3M12 5M1,0,18.0,DT 52-15,ENM0118,449
2,2022.1,Carlos Humberto Llanos Quintero,3M12 5M2,0,20.0,DT 52-15,ENM0118,449
1,2022.1,Edgar Nobuo Mamiya,46T23,0,40.0,DT 43-15,ENM0120,449
2,2022.1,Fabio Comes De Castro,35T23,0,45.0,DT 52-15,ENM0120,449
3,2022.1,Lucival Malcher,46T23,0,45.0,DT 52-15,ENM0120,449
4,2022.1,Luis Augusto Conte Mendes Veloso,24T45,0,40.0,DT 16-15,ENM0120,449
1,2022.1,Jose Mauricio Santos Torres Da Motta,24M12,0,60.0,DT 34-15,ENM0121,449
2,2022.1,Mario Olavo Magno De Carvalho,24T45,0,60.0,DT 43-15,ENM0121,449
1,2022.1,Antonio Manoel Dias Henriques,24M12,0,45.0,DT 11-15,ENM0122,449
1,2022.1,Dianne Magalhaes Viana,35M34,0,40.0,DT 25-15,ENM0123,449
2,2022.1,Antonio Manoel Dias Henriques,35M34,0,40.0,DT 43-15,ENM0124,449
1,2022.1,Marcela Rodrigues Machado,26M34,0,30.0,DT 16-15,ENM0125,449
1,2022.1,Alysson Martins Almeida Silva,6M134,0,20.0,DT 52-15,ENM0126,449
8,2022.1,Alysson Martins Almeida Silva,6M234,0,20.0,DT 52-15,ENM0126,449
9,2022.1,Palloma Vieira Muterlle,2N12 6N3,0,20.0,DT 52-15,ENM0126,449
10,2022.1,Palloma Vieira Muterlle,2N12 6N4,0,20.0,DT 52-15,ENM0126,449
11,2022.1,Palloma Vieira Muterlle,4M34 6M3,0,20.0,DT 34-15,ENM0126,449
12,2022.1,Palloma Vieira Muterlle,4M34 6M4,0,20.0,DT 34-15,ENM0126,449
1,2022.1,Deborah De Oliveira,2M4 5M12,0,30.0,DT 34-15,ENM0127,449
2,2022.1,Deborah De Oliveira,2M3 5M12,0,30.0,DT 34-15,ENM0127,449
1,2022.1,Adriano Possebon Rosa,35M34,0,45.0,DT 16-15,ENM0128,449
2,2022.1,Andre Von Borries Lopes,35N12,0,45.0,DT 43-15,ENM0128,449
1,2022.1,Joao Manoel Dias Pimenta,6N12,0,4.0,Local à definir.,ENM0129,449
2,2022.1,Aida Alves Fadel,6N12,0,4.0,Local à definir.,ENM0129,449
3,2022.1,Deborah De Oliveira,6N12,0,4.0,Local à definir.,ENM0129,449
4,2022.1,Armando De Azevedo Caldeira Pires,6N12,0,4.0,Local à definir.,ENM0129,449
5,2022.1,Luis Augusto Conte Mendes Veloso,56T1,0,4.0,Local à definir.,ENM0129,449
6,2022.1,Braulio Gutierrez Pimenta,6N12,0,4.0,Local à definir.,ENM0129,449
7,2022.1,Andre Von Borries Lopes,7N12,0,4.0,Local à definir.,ENM0129,449
8,2022.1,Mario Benjamim Baptista De Siqueira,6N12,0,4.0,Local à definir.,ENM0129,449
9,2022.1,Lucival Malcher,6N12,0,4.0,Local à definir.,ENM0129,449
10,2022.1,Alberto Carlos Guimaraes Castro Diniz,6N12,0,4.0,Local à definir.,ENM0129,449
11,2022.1,Taygoara Felamingo De Oliveira,6N12,0,4.0,Local à definir.,ENM0129,449
12,2022.1,Maksym Ziberov,7N12,0,4.0,Local à definir.,ENM0129,449
13,2022.1,Dianne Magalhaes Viana,6N12,0,4.0,Local à definir.,ENM0129,449
14,2022.1,Carlos Alberto Gurgel Veras,7N12,0,4.0,Local à definir.,ENM0129,449
15,2022.1,Francisco Ricardo Da Cunha,7N12,0,4.0,a definir.,ENM0129,449
16,2022.1,Alysson Martins Almeida Silva,6N12,0,4.0,Local à definir.,ENM0129,449
17,2022.1,Eder Lima De Albuquerque,7M12,0,4.0,Local à definir.,ENM0129,449
18,2022.1,Edgar Amaral Silveira,7M12,0,4.0,Local à definir.,ENM0129,449
19,2022.1,Jose Alexander Araujo,7M12,0,4.0,Local à definir.,ENM0129,449
20,2022.1,Thiago De Carvalho Rodrigues Doca,7M12,0,4.0,Local à definir.,ENM0129,449
21,2022.1,Marcus Vinicius Girao De Morais,6N34,0,1.0,Local à definir.,ENM0129,449
22,2022.1,Jose Leonardo Ferreira,6N34,0,1.0,a definir,ENM0129,449
22,2022.1,Carlos Humberto Llanos Quintero,6N34,0,1.0,a definir,ENM0129,449
23,2022.1,Rafael Gabler Gontijo,6N34,0,4.0,a definir,ENM0129,449
24,2022.1,Adriano Possebon Rosa,6N34,0,4.0,a definir,ENM0129,449
25,2022.1,Adriano Todorovic Fabro,6N34,0,4.0,a definir,ENM0129,449
26,2022.1,Marcela Rodrigues Machado,6N34,0,4.0,a definir,ENM0129,449
28,2022.1,Antonio Manoel Dias Henriques,6N34,0,4.0,a definir,ENM0129,449
29,2022.1,Daniel Monteiro Rosa,6N34,0,4.0,a definir,ENM0129,449
30,2022.1,Simone Monteiro E Silva,6N34,0,4.0,a definir,ENM0129,449
31,2022.1,Roberto Francisco Bobenrieth Miserda,6N34,0,4.0,a definir,ENM0129,449
32,2022.1,Edgar Nobuo Mamiya,6N34,0,4.0,a definir,ENM0129,449
33,2022.1,Jorge Luiz De Almeida Ferreira,6N34,0,4.0,a definir,ENM0129,449
34,2022.1,Alberto Jose Alvares,6N34,0,4.0,a definir,ENM0129,449
35,2022.1,Antonio Piratelli Filho,6N34,0,4.0,a definir,ENM0129,449
36,2022.1,Eugenio Liborio Feitosa Fortaleza,6N34,0,4.0,a definir,ENM0129,449
37,2022.1,Guilherme Caribe De Carvalho,6N34,0,4.0,a definir,ENM0129,449
38,2022.1,Marcus Vinicius Girao De Morais,5N34,0,1.0,a definir,ENM0129,449
38,2022.1,Evandro Leonardo Silva Teixeira,5N34,0,1.0,a definir,ENM0129,449
39,2022.1,Braulio Gutierrez Pimenta,6N34,0,1.0,a definir,ENM0129,449
39,2022.1,Jones Yudi Mori Alves Da Silva,6N34,0,1.0,a definir,ENM0129,449
1,2022.1,Dianne Magalhaes Viana,7T123456,0,4.0,Local à definir.,ENM0130,449
2,2022.1,Deborah De Oliveira,7T123456,0,4.0,Local à definir.,ENM0130,449
3,2022.1,Marcela Rodrigues Machado,7T123456,0,4.0,Local à definir.,ENM0130,449
4,2022.1,Joao Manoel Dias Pimenta,7T123456,0,4.0,Local à definir.,ENM0130,449
5,2022.1,Maksym Ziberov,7T123456,0,4.0,Local à definir.,ENM0130,449
6,2022.1,Aida Alves Fadel,7T123456,0,4.0,Local à definir.,ENM0130,449
7,2022.1,Lucival Malcher,7T123456,0,4.0,Local à definir.,ENM0130,449
8,2022.1,Carlos Alberto Gurgel Veras,7T123456,0,4.0,Local à definir.,ENM0130,449
9,2022.1,Alberto Carlos Guimaraes Castro Diniz,7T123456,0,4.0,Local à definir.,ENM0130,449
10,2022.1,Andre Von Borries Lopes,7T123456,0,4.0,Local à definir.,ENM0130,449
11,2022.1,Edgar Amaral Silveira,7T123456,0,4.0,Local à definir.,ENM0130,449
12,2022.1,Eder Lima De Albuquerque,7T123456,0,4.0,Local à definir.,ENM0130,449
13,2022.1,Thiago De Carvalho Rodrigues Doca,7T123456,0,4.0,Local à definir.,ENM0130,449
14,2022.1,Luis Augusto Conte Mendes Veloso,7T123456,0,4.0,Local à definir.,ENM0130,449
15,2022.1,Antonio Manoel Dias Henriques,7T123456,0,4.0,Local à definir.,ENM0130,449
16,2022.1,Alysson Martins Almeida Silva,7T123456,0,4.0,Local à definir.,ENM0130,449
17,2022.1,Adriano Todorovic Fabro,7T123456,0,4.0,Local à definir.,ENM0130,449
18,2022.1,Braulio Gutierrez Pimenta,7T123456,0,4.0,Local à definir.,ENM0130,449
19,2022.1,Edgar Nobuo Mamiya,7T123456,0,4.0,Local à definir.,ENM0130,449
20,2022.1,Francisco Ricardo Da Cunha,7T123456,0,4.0,Local à definir.,ENM0130,449
21,2022.1,Roberto Francisco Bobenrieth Miserda,7T123456,0,4.0,Local à definir.,ENM0130,449
22,2022.1,Marcus Vinicius Girao De Morais,7T123456,0,4.0,Local à definir.,ENM0130,449
23,2022.1,Taygoara Felamingo De Oliveira,7T123456,0,4.0,a definir,ENM0130,449
24,2022.1,Mario Benjamim Baptista De Siqueira,7T123456,0,4.0,a definir,ENM0130,449
25,2022.1,Fabio Comes De Castro,7T123456,0,4.0,a definir,ENM0130,449
26,2022.1,Jose Alexander Araujo,7T123456,0,4.0,a definir,ENM0130,449
27,2022.1,Armando De Azevedo Caldeira Pires,7T123456,0,4.0,a definir,ENM0130,449
28,2022.1,Rafael Gabler Gontijo,7T123456,0,4.0,a definir,ENM0130,449
29,2022.1,Jorge Luiz De Almeida Ferreira,7T6 7N1234,0,1.0,a definir,ENM0130,449
1,2022.1,Walter De Britto Vidal Filho,2M34 5T2345,0,45.0,SEG: DT 52-15 QUI: ULEG - LCCC,ENM0131,449
2,2022.1,Alberto Carlos Guimaraes Castro Diniz,3T2345 5T45,0,45.0,TER: ULEG - LCCC QUI: DT 43-15,ENM0131,449
2,2022.1,Marcus Vinicius Girao De Morais,3T2345 5T45,0,45.0,TER: ULEG - LCCC QUI: DT 43-15,ENM0131,449
1,2022.1,Alberto Carlos Guimaraes Castro Diniz,24M34,0,50.0,ULEG - LCCC,ENM0132,449
2,2022.1,Carlos Humberto Llanos Quintero,6M12,0,45.0,DT 34-15,ENM0133,449
1,2022.1,Eugenio Liborio Feitosa Fortaleza,56T23,0,45.0,DT 16-15,ENM0134,449
1,2022.1,Jose Luiz Alves Da Fontoura Rodrigues,46M12 5T4,0,45.0,QUA/SEX: DT 43-15 QUI: LAB,ENM0140,449
2,2022.1,Rafael Gabler Gontijo,35M34 6M3,0,45.0,SG9 - VORTEX 1,ENM0140,449
1,2022.1,Maksym Ziberov,46T23,0,30.0,DT 34-15,ENM0142,449
1,2022.1,Joao Manoel Dias Pimenta,2M12,0,45.0,DT 52-15,ENM0143,449
1,2022.1,Antonio Piratelli Filho,35M12,0,36.0,DT 11-15,ENM0145,449
2,2022.1,Antonio Piratelli Filho,3M12 5M34,0,30.0,DT 11-15,ENM0145,449
1,2022.1,Deborah De Oliveira,3M12 5T23,0,25.0,DT 34-15,ENM0146,449
2,2022.1,Deborah De Oliveira,35T23,0,25.0,DT 34-15,ENM0146,449
1,2022.1,Braulio Gutierrez Pimenta,24T45,0,30.0,DT 25-15,ENM0157,449
1,2022.1,Jose Luiz Alves Da Fontoura Rodrigues,35M12,0,15.0,DT 43-15,ENM0159,449
1,2022.1,Adriano Possebon Rosa,6T2345,0,20.0,SALA 04 LCCC/ULEG,ENM0160,449
1,2022.1,Eder Lima De Albuquerque,35T23,0,45.0,DT 43-15,ENM0164,449
2,2022.1,Jose Alexander Araujo,35M34,0,45.0,DT 52-15,ENM0164,449
1,2022.1,Jorge Luiz De Almeida Ferreira,35M12,0,40.0,DT 25-15,ENM0165,449
2,2022.1,Jose Alexander Araujo,24T45,0,40.0,DT 11-15,ENM0165,449
1,2022.1,Walter De Britto Vidal Filho,24T45,0,25.0,LAB GRACO,ENM0168,449
1,2022.1,Lucival Malcher,35M12,0,40.0,DT 16-15,ENM0169,449
1,2022.1,Walter Gennari Junior,24M12,0,35.0,DT 25-15,ENM0171,449
2,2022.1,Walter Gennari Junior,46N12,0,50.0,DT 52-15,ENM0171,449
1,2022.1,Edson Paulo Da Silva,2M34 46M12,0,40.0,SG9 - A1 49-18,ENM0172,449
1,2022.1,Aida Alves Fadel,35T45,0,45.0,DT 25-15,ENM0173,449
1,2022.1,Dianne Magalhaes Viana,35T45,0,45.0,DT 25-15,ENM0173,449
1,2022.1,Mario Olavo Magno De Carvalho,24N12,0,40.0,DT 43-15,ENM0174,449
1,2022.1,Armando De Azevedo Caldeira Pires,24T45,0,20.0,GT 11-20,ENM0176,449
1,2022.1,Jones Yudi Mori Alves Da Silva,6T2345,0,20.0,LAB GRACO,ENM0177,449
1,2022.1,Guilherme Caribe De Carvalho,24M12,0,18.0,A1 14/83 (GRACO),ENM0180,449
